nodeid,first,last
tests/test_equilibrium_forward.py::test_forward_modules_import_no_measurement_or_fitting_type[nova/equilibrium/conservation.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_forward_modules_import_no_measurement_or_fitting_type[nova/equilibrium/convention.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_forward_modules_import_no_measurement_or_fitting_type[nova/equilibrium/domain.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_forward_modules_import_no_measurement_or_fitting_type[nova/equilibrium/forward.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_forward_modules_import_no_measurement_or_fitting_type[nova/equilibrium/forward_operator.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_forward_modules_import_no_measurement_or_fitting_type[nova/equilibrium/observation.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_forward_modules_import_no_measurement_or_fitting_type[nova/equilibrium/source.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_forward_signatures_accept_no_measurement_argument[nova/equilibrium/conservation.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_forward_signatures_accept_no_measurement_argument[nova/equilibrium/convention.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_forward_signatures_accept_no_measurement_argument[nova/equilibrium/domain.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_forward_signatures_accept_no_measurement_argument[nova/equilibrium/forward.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_forward_signatures_accept_no_measurement_argument[nova/equilibrium/forward_operator.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_forward_signatures_accept_no_measurement_argument[nova/equilibrium/observation.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_forward_signatures_accept_no_measurement_argument[nova/equilibrium/source.py],not_run,unobserved
tests/test_equilibrium_forward.py::test_integral_observations_reproduce_their_pinned_definitions,not_run,unobserved
tests/test_equilibrium_forward.py::test_manufactured_source_matches_the_current_density_read_from_the_field,not_run,unobserved
tests/test_equilibrium_forward.py::test_no_current_appears_outside_the_declared_support,not_run,unobserved
tests/test_equilibrium_forward.py::test_open_flux_alone_does_not_select_the_open_field_cells,not_run,unobserved
tests/test_equilibrium_forward.py::test_poloidal_field_follows_the_pinned_flux_derivatives,not_run,unobserved
tests/test_equilibrium_forward.py::test_private_flux_is_labelled_apart_from_the_core,not_run,unobserved
tests/test_equilibrium_forward.py::test_profile_primitives_integrate_inward_from_the_boundary,not_run,unobserved
tests/test_equilibrium_forward.py::test_rectangular_lattice_construction_carries_fixed_moment_geometry,not_run,unobserved
tests/test_equilibrium_forward.py::test_source_refuses_a_sampled_image_in_place_of_a_flux_function,not_run,unobserved
tests/test_equilibrium_forward.py::test_source_refuses_an_open_region_closure[common_sol],not_run,unobserved
tests/test_equilibrium_forward.py::test_source_refuses_an_open_region_closure[private_flux],not_run,unobserved
tests/test_equilibrium_forward.py::test_source_refuses_an_undeclared_normalisation_policy,not_run,unobserved
tests/test_equilibrium_forward.py::test_the_cell_current_image_is_the_supplied_source_unscaled,not_run,unobserved
tests/test_equilibrium_forward.py::test_the_operator_carries_no_net_plasma_current,not_run,unobserved
tests/test_equilibrium_forward.py::test_the_solve_defaults_to_the_root_find,not_run,unobserved
tests/test_equilibrium_forward.py::test_the_solve_refuses_enforcement_before_reading_the_profiles,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_a_degenerate_spread_leaves_the_weights_uniform,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_an_outlying_annulus_point_is_down_weighted,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_an_unknown_penalty_form_is_rejected,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_every_column_solves_the_homogeneous_grad_shafranov_operator,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_filament_flux_is_reproduced_at_held_out_annulus_points,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_recovers_a_source_free_field_exactly,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_absolute_form_offset_absorbs_a_constant_shift,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_anchor_off_leaves_the_sensor_only_fit_untouched,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_annulus_is_inside_the_limiter_and_outside_the_confined_region,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_annulus_selection_is_agnostic_to_the_flux_sign_convention,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_circulation_anchor_pins_the_net_current,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_circulation_row_is_path_independent,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_flux_gradient_matches_a_finite_difference_of_the_flux,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_focal_ring_and_the_far_field_are_the_coordinate_limits,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_graded_ridge_damps_the_high_modes_hardest,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_gradient_form_ignores_an_absolute_flux_shift,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_invalid_interior_is_filled_with_a_confined_plateau,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_prior_weight_scales_with_the_reads_uncertainty,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_ring_functions_vanish_at_the_far_field_limit,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_the_robust_weights_are_invariant_to_a_uniform_shift,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_toroidal_transform_round_trips,not_run,unobserved
tests/test_equilibrium_harmonic.py::test_untrusted_rows_do_not_enter_the_fit,not_run,unobserved
tests/test_equilibrium_moment.py::test_basis_is_candidate_masked_with_a_monopole_first_column,not_run,unobserved
tests/test_equilibrium_moment.py::test_centroid_outside_limiter_carries_position_and_radial_support,not_run,unobserved
tests/test_equilibrium_moment.py::test_flood_seed_outside_vessel_carries_position_and_grid_index,not_run,unobserved
tests/test_equilibrium_moment.py::test_higher_rungs_are_never_worse_on_a_noise_free_signature,not_run,unobserved
tests/test_equilibrium_moment.py::test_limiter_extent_of_a_rectangular_vessel,not_run,unobserved
tests/test_equilibrium_moment.py::test_moment_order_ladder_is_a_nested_monomial_family,not_run,unobserved
tests/test_equilibrium_moment.py::test_order_below_the_centroid_rung_is_rejected,not_run,unobserved
tests/test_equilibrium_moment.py::test_recovers_a_current_inside_the_moment_span,not_run,unobserved
tests/test_equilibrium_moment.py::test_ring_shift_is_infinite_when_a_ring_is_missing,not_run,unobserved
tests/test_equilibrium_moment.py::test_ring_shift_measures_radial_expansion,not_run,unobserved
tests/test_equilibrium_moment.py::test_ring_shift_vanishes_for_identical_rings,not_run,unobserved
tests/test_equilibrium_moment.py::test_sensor_coupling_projects_onto_the_probe_kind,not_run,unobserved
tests/test_equilibrium_moment.py::test_sensor_coupling_rows_follow_the_magnetics_order,not_run,unobserved
tests/test_equilibrium_moment.py::test_shape_moments_carry_no_net_current,not_run,unobserved
tests/test_equilibrium_moment.py::test_the_gate_rejects_a_boundary_swinging_stage,not_run,unobserved
tests/test_equilibrium_moment.py::test_the_rogowski_anchor_pins_the_total_current,not_run,unobserved
tests/test_equilibrium_moment.py::test_uniform_disc_seed_spreads_the_plasma_current_evenly,not_run,unobserved
tests/test_equilibrium_moment.py::test_unsupported_seed_disc_carries_its_support_counts,not_run,unobserved
tests/test_equilibrium_moment.py::test_untrusted_rows_do_not_enter_the_fit,not_run,unobserved
tests/test_equilibrium_profile.py::test_batched_least_squares_matches_slice_solves,not_run,unobserved
tests/test_equilibrium_profile.py::test_geometry_factory_uses_canonical_green_operator,not_run,unobserved
tests/test_equilibrium_profile.py::test_least_squares_recovers_profile_and_measured_current,not_run,unobserved
tests/test_equilibrium_profile.py::test_named_controls_and_prior_rows_are_strict,not_run,unobserved
tests/test_equilibrium_profile.py::test_picard_is_jittable_and_uses_boundary_push_core,not_run,unobserved
tests/test_equilibrium_profile.py::test_profile_basis_matches_donor_two_term_shape,not_run,unobserved
tests/test_equilibrium_profile.py::test_shape_validation_rejects_incompatible_operator,not_run,unobserved
tests/test_equilibrium_rotation.py::test_a_static_source_publishes_a_static_rotation_receipt,not_run,unobserved
tests/test_equilibrium_rotation.py::test_a_uniform_mach_closure_cancels_its_exponent_gradient[moderate-rotation-conventional],not_run,unobserved
tests/test_equilibrium_rotation.py::test_a_uniform_mach_closure_cancels_its_exponent_gradient[strong-rotation-compact],not_run,unobserved
tests/test_equilibrium_rotation.py::test_a_uniform_mach_closure_cancels_its_exponent_gradient[weak-rotation-reactor],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_body_force_is_the_radial_balance_of_the_closure[moderate-rotation-conventional],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_body_force_is_the_radial_balance_of_the_closure[strong-rotation-compact],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_body_force_is_the_radial_balance_of_the_closure[weak-rotation-reactor],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_closure_refuses_a_sampled_image_in_place_of_a_flux_function,not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_closure_refuses_an_undeclared_species_convention,not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_closure_reproduces_the_reference_thermodynamics[moderate-rotation-conventional],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_closure_reproduces_the_reference_thermodynamics[strong-rotation-compact],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_closure_reproduces_the_reference_thermodynamics[weak-rotation-reactor],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_exponent_gradient_term_reaches_the_source,not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_isothermal_factor_pins_the_radial_pressure_variation[moderate-rotation-conventional],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_isothermal_factor_pins_the_radial_pressure_variation[strong-rotation-compact],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_isothermal_factor_pins_the_radial_pressure_variation[weak-rotation-reactor],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_mean_particle_mass_convention_is_declared_not_assumed,not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_rotating_profile_refuses_a_closure_it_cannot_read,not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_rotating_source_matches_the_operator_of_the_analytic_flux[moderate-rotation-conventional],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_rotating_source_matches_the_operator_of_the_analytic_flux[strong-rotation-compact],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_rotating_source_matches_the_operator_of_the_analytic_flux[weak-rotation-reactor],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_rotating_source_reproduces_the_reference_current_density[moderate-rotation-conventional],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_rotating_source_reproduces_the_reference_current_density[strong-rotation-compact],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_rotating_source_reproduces_the_reference_current_density[weak-rotation-reactor],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_rotating_source_traces_and_batches_unchanged,not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_source_carries_a_derivative_in_the_rotation,not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_source_refuses_a_boundary_pressure_the_closure_contradicts,not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_static_limit_recovers_the_static_source_exactly[moderate-rotation-conventional],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_static_limit_recovers_the_static_source_exactly[strong-rotation-compact],not_run,unobserved
tests/test_equilibrium_rotation.py::test_the_static_limit_recovers_the_static_source_exactly[weak-rotation-reactor],not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_any_intersection_includes_a_centroid_outside_cell,not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_centroid_selection_jumps_while_intersection_moments_are_continuous,not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_clipped_observation_quadrature_carries_exact_area_and_linear_current,not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_clipped_observation_quadrature_matches_adaptive_smooth_oracle,not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_exact_zero_shared_corner_has_one_contour_vertex,not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_linear_current_moments_use_the_clipped_support_about_fixed_centroid,not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_moving_separatrix_padded_contraction_traces_once,not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_patch_area_matches_same_crossing_lcfs_on_every_grid[15-17],not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_patch_area_matches_same_crossing_lcfs_on_every_grid[17-27],not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_patch_area_matches_same_crossing_lcfs_on_every_grid[23-35],not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_patch_area_matches_same_crossing_lcfs_on_every_grid[29-45],not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_perturbed_flux_moves_every_boundary_current_moment_continuously,not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_polynomial_current_moments_match_adaptive_triangle_quadrature,not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_t_junctions_share_one_atomic_edge_crossing,not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_traced_clip_jits_once_and_vmaps_over_moving_separatrices,not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_traced_clip_matches_exact_zero_corner_and_tangential_cells,not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_traced_clip_matches_host_supports_and_linear_moments[15-17],not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_traced_clip_matches_host_supports_and_linear_moments[17-27],not_run,unobserved
tests/test_equilibrium_separatrix_clip.py::test_traced_clip_matches_host_supports_and_linear_moments[23-35],not_run,unobserved
tests/test_equilibrium_sol.py::test_a_continuation_anchored_off_the_core_is_a_jump_in_disguise,not_run,unobserved
tests/test_equilibrium_sol.py::test_a_continuation_declares_a_bound_and_only_the_scale_its_form_uses,not_run,unobserved
tests/test_equilibrium_sol.py::test_a_continuation_publishes_the_class_form_and_support_it_declared,not_run,unobserved
tests/test_equilibrium_sol.py::test_a_kinked_core_gradient_has_no_separatrix_derivative_to_match,not_run,unobserved
tests/test_equilibrium_sol.py::test_a_separatrix_jump_is_refused_until_a_current_layer_owns_it,not_run,unobserved
tests/test_equilibrium_sol.py::test_an_open_domain_refuses_a_closure_that_declared_nothing,not_run,unobserved
tests/test_equilibrium_sol.py::test_no_current_reaches_a_cell_beyond_the_support_or_outside_material,not_run,unobserved
tests/test_equilibrium_sol.py::test_the_anchor_check_tolerance_is_far_above_its_own_truncation,not_run,unobserved
tests/test_equilibrium_sol.py::test_the_continuation_meets_the_core_at_the_separatrix[2-0-options0-2],not_run,unobserved
tests/test_equilibrium_sol.py::test_the_continuation_meets_the_core_at_the_separatrix[2-0-options0-3],not_run,unobserved
tests/test_equilibrium_sol.py::test_the_continuation_meets_the_core_at_the_separatrix[2-1-options1-2],not_run,unobserved
tests/test_equilibrium_sol.py::test_the_continuation_meets_the_core_at_the_separatrix[2-1-options1-3],not_run,unobserved
tests/test_equilibrium_sol.py::test_the_continuation_meets_the_core_at_the_separatrix[3-0-options0-2],not_run,unobserved
tests/test_equilibrium_sol.py::test_the_continuation_meets_the_core_at_the_separatrix[3-0-options0-3],not_run,unobserved
tests/test_equilibrium_sol.py::test_the_continuation_meets_the_core_at_the_separatrix[3-1-options1-2],not_run,unobserved
tests/test_equilibrium_sol.py::test_the_continuation_meets_the_core_at_the_separatrix[3-1-options1-3],not_run,unobserved
tests/test_equilibrium_sol.py::test_the_continued_source_is_exactly_zero_beyond_its_support[2],not_run,unobserved
tests/test_equilibrium_sol.py::test_the_continued_source_is_exactly_zero_beyond_its_support[3],not_run,unobserved
tests/test_equilibrium_sol.py::test_the_open_primitives_integrate_outward_from_the_boundary[2],not_run,unobserved
tests/test_equilibrium_sol.py::test_the_open_primitives_integrate_outward_from_the_boundary[3],not_run,unobserved
tests/test_equilibrium_sol.py::test_the_package_publishes_the_continuation_and_geometry_names,not_run,unobserved
tests/test_equilibrium_sol.py::test_the_plasma_reaches_its_boundary_before_any_open_label_starts,not_run,unobserved
tests/test_equilibrium_sol.py::test_the_private_flux_branch_is_labelled_and_reached_by_its_own_closure,not_run,unobserved
tests/test_equilibrium_sol.py::test_varying_the_private_flux_policy_moves_only_its_own_current,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_a_cell_may_centre_at_most_one_ring,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_a_hexagonal_ring_resolves_the_full_quadratic,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_a_ring_that_cannot_determine_a_quadratic_is_rejected,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_banked_unified_representation_satisfies_coverage_split_gates,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_boundary_profile_density_matches_adaptive_polygon_quadrature,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_boundary_support_error_converges_with_missing_area,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_boundary_support_is_c1_at_full_fill_without_smoothing,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_cells_without_a_ring_carry_no_derivative,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_complete_supports_use_the_own_node_profile_to_oracle_accuracy,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_moment_geometry_is_static_across_jitted_flux_updates,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_moment_geometry_shared_nodes_reproduce_a_quadratic_flux_map,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_own_node_field_varies_exactly_across_clipped_quadrature_points,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_shared_hexagon_node_evaluations_amortise_to_three_per_cell,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_the_conservation_receipts_agree_between_the_meshes,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_the_divergence_floor_is_truncation_and_falls_with_the_mesh,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_the_fitted_operators_converge_at_second_order,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_the_ring_fit_holds_its_conditioning_at_machine_scale,not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_the_two_meshes_read_one_flux_map_alike[False-0.0005],not_run,unobserved
tests/test_equilibrium_stencil_mesh.py::test_the_two_meshes_read_one_flux_map_alike[True-1e-09],not_run,unobserved
tests/test_example_galleries.py::test_gallery_has_optional_dependency_group[fenics],not_run,unobserved
tests/test_example_galleries.py::test_gallery_has_optional_dependency_group[mast],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[credentials_error],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[dataset],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[efit],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[electromag_2D],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[elephant],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[equilibrium],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[fit_plasma_current],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[h_mode_detector],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[noise],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[optimum_bounding_box],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[plasma_current],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[plasma_volume],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[pygmsh_ex],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[pyvista_example],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[pyvista_plot],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[rotate_box],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[sheild],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[sheild_stl],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[simple_ex],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[store],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[summary],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[test_obb],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[tmp],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[train_equilibrium],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[train_plasma_volume],not_run,unobserved
tests/test_example_galleries.py::test_gallery_source_compiles[vedo_example],not_run,unobserved
tests/test_extraction_handoff.py::test_dense_exact_map_clears_the_service_core_floor,not_run,unobserved
tests/test_extraction_handoff.py::test_dense_exact_map_meets_the_arc_validity_contract,not_run,unobserved
tests/test_extraction_handoff.py::test_exact_evaluator_reproduces_the_solve_nodes,not_run,unobserved
tests/test_ferritic.py::test_insert_box_subframe,not_run,unobserved
tests/test_ferritic.py::test_insert_doublebox_frame_centroid,not_run,unobserved
tests/test_ferritic.py::test_insert_doublebox_frame_volume,not_run,unobserved
tests/test_ferritic.py::test_insert_doublebox_subframe,not_run,unobserved
tests/test_ferritic.py::test_insert_frame,not_run,unobserved
tests/test_ferritic.py::test_insert_frame_fromfile,not_run,unobserved
tests/test_ferritic.py::test_select,not_run,unobserved
tests/test_field.py::test_boundary_length_error,not_run,unobserved
tests/test_field.py::test_boundary_loop_error,not_run,unobserved
tests/test_field.py::test_boundary_positive_delta_a,not_run,unobserved
tests/test_field.py::test_boundary_positive_delta_b,not_run,unobserved
tests/test_field.py::test_multipolygon,not_run,unobserved
tests/test_field.py::test_negative_float_error,not_run,unobserved
tests/test_field.py::test_nfield_none,not_run,unobserved
tests/test_field.py::test_plasma,not_run,unobserved
tests/test_field.py::test_radial_field_matrix_length,not_run,unobserved
tests/test_field.py::test_radial_field_single_coil,not_run,unobserved
tests/test_field.py::test_sample_corners,not_run,unobserved
tests/test_field.py::test_sample_negative_delta_boundary_length[-11],not_run,unobserved
tests/test_field.py::test_sample_negative_delta_boundary_length[-1],not_run,unobserved
tests/test_field.py::test_sample_negative_delta_node_number[-1],not_run,unobserved
tests/test_field.py::test_sample_negative_delta_node_number[-2],not_run,unobserved
tests/test_field.py::test_sample_negative_delta_node_number[-7],not_run,unobserved
tests/test_field.py::test_store_load,not_run,unobserved
tests/test_filepath.py::test_checkdir[],not_run,unobserved
tests/test_filepath.py::test_checkdir[signal],not_run,unobserved
tests/test_filepath.py::test_checkdir_ssh,not_run,unobserved
tests/test_filepath.py::test_filepath,not_run,unobserved
tests/test_filepath.py::test_filepath_error,not_run,unobserved
tests/test_filepath.py::test_filepath_setter,not_run,unobserved
tests/test_filepath.py::test_local_filesystem,not_run,unobserved
tests/test_filepath.py::test_mkdepth_error,not_run,unobserved
tests/test_filepath.py::test_path[.magnets/data],not_run,unobserved
tests/test_filepath.py::test_path[/tmp.imas.nova],not_run,unobserved
tests/test_filepath.py::test_path[/tmp.imas.subpath/data],not_run,unobserved
tests/test_filepath.py::test_path[/tmp.nova.imas],not_run,unobserved
tests/test_filepath.py::test_path[/tmp.nova.subpath],not_run,unobserved
tests/test_filepath.py::test_path[/tmp.nova],not_run,unobserved
tests/test_filepath.py::test_path[/tmp],not_run,unobserved
tests/test_filepath.py::test_path[root.diagnostic/data],not_run,unobserved
tests/test_filepath.py::test_path[root.nova.imas],not_run,unobserved
tests/test_filepath.py::test_path[root.nova.subpath],not_run,unobserved
tests/test_filepath.py::test_path[root.nova],not_run,unobserved
tests/test_filepath.py::test_path[root.subpath.nova],not_run,unobserved
tests/test_filepath.py::test_path[root.subpath],not_run,unobserved
tests/test_filepath.py::test_path[root],not_run,unobserved
tests/test_filepath.py::test_path[site_config],not_run,unobserved
tests/test_filepath.py::test_path[site_data.nova.subpath],not_run,unobserved
tests/test_filepath.py::test_path[site_data],not_run,unobserved
tests/test_filepath.py::test_path[user_cache.nova.imas],not_run,unobserved
tests/test_filepath.py::test_path[user_cache],not_run,unobserved
tests/test_filepath.py::test_path[user_config],not_run,unobserved
tests/test_filepath.py::test_path[user_data.nova],not_run,unobserved
tests/test_filepath.py::test_path[user_data],not_run,unobserved
tests/test_filepath.py::test_ssh_appdirs_error,not_run,unobserved
tests/test_filepath.py::test_ssh_filesystem,not_run,unobserved
tests/test_firstwall.py::test_centroid_x,not_run,unobserved
tests/test_firstwall.py::test_centroid_z,not_run,unobserved
tests/test_firstwall.py::test_circle,not_run,unobserved
tests/test_firstwall.py::test_grid_no_plasma,not_run,unobserved
tests/test_firstwall.py::test_multiframe_area,not_run,unobserved
tests/test_firstwall.py::test_multiframe_nturn,not_run,unobserved
tests/test_firstwall.py::test_plasma_part,not_run,unobserved
tests/test_firstwall.py::test_plasma_turns,not_run,unobserved
tests/test_firstwall.py::test_plasmagrid_no_plasma,not_run,unobserved
tests/test_flux_surface_extraction.py::test_analytic_shape_gradient_jit_and_batch_contract,not_run,unobserved
tests/test_flux_surface_extraction.py::test_analytic_surface_line_averages,not_run,unobserved
tests/test_flux_surface_extraction.py::test_bicubic_iterations_preserve_carry_dtype_and_float64_values,not_run,unobserved
tests/test_flux_surface_extraction.py::test_boundary_band_is_fixed_shape_and_overflow_fails_closed,not_run,unobserved
tests/test_flux_surface_extraction.py::test_even_edge_root_pair_is_resolved_on_iter_inner_surface,not_run,unobserved
tests/test_flux_surface_extraction.py::test_extremum_radial_position_converges_faster_than_first_order,not_run,unobserved
tests/test_flux_surface_extraction.py::test_iter_shape_referees_localize_inner_surface_convention,not_run,unobserved
tests/test_flux_surface_extraction.py::test_real_equilibrium_reference_gates[STEP_SPP_001_ECHD_ftop.eqdsk-1],not_run,unobserved
tests/test_flux_surface_extraction.py::test_real_equilibrium_reference_gates[iterhybrid_cocos17.eqdsk-17],not_run,unobserved
tests/test_flux_surface_extraction.py::test_shape_representation_gradient_routes_only_selected_faces,not_run,unobserved
tests/test_flux_surface_extraction.py::test_short_corner_arc_rejects_a_disconnected_stationary_split,not_run,unobserved
tests/test_flux_surface_geometry.py::test_assembled_geometry_drives_current_diffusion,not_run,unobserved
tests/test_flux_surface_geometry.py::test_circular_geometry_has_analytic_volume_flux_and_profile_map,not_run,unobserved
tests/test_flux_surface_geometry.py::test_device_assembly_is_jit_and_vmap_safe,not_run,unobserved
tests/test_flux_surface_geometry.py::test_empty_surface_is_rejected_without_fabricated_geometry,not_run,unobserved
tests/test_flux_surface_geometry.py::test_nonuniform_surface_bins_preserve_fixed_output_contract,not_run,unobserved
tests/test_force.py::test_a_plasma_force_target_builds,not_run,unobserved
tests/test_force.py::test_crushing_moment_converges_as_the_tiling_refines,not_run,unobserved
tests/test_force.py::test_default_force_rule_is_the_section_fan,not_run,unobserved
tests/test_force.py::test_force_records_its_target_rule,not_run,unobserved
tests/test_force.py::test_force_target_policy_is_fixed_after_construction,not_run,unobserved
tests/test_force.py::test_force_target_policy_rejects_an_unsupported_setting[policy0],not_run,unobserved
tests/test_force.py::test_force_target_policy_rejects_an_unsupported_setting[policy1],not_run,unobserved
tests/test_force.py::test_force_target_policy_rejects_an_unsupported_setting[policy2],not_run,unobserved
tests/test_force.py::test_force_target_policy_rejects_an_unsupported_setting[policy3],not_run,unobserved
tests/test_force.py::test_force_target_policy_rejects_an_unsupported_setting[policy4],not_run,unobserved
tests/test_force.py::test_matrix_attrs,not_run,unobserved
tests/test_force.py::test_matrix_length,not_run,unobserved
tests/test_force.py::test_moment_arm_turns_about_the_conductor,not_run,unobserved
tests/test_force.py::test_negative_delta_frame,not_run,unobserved
tests/test_force.py::test_negative_delta_subframe,not_run,unobserved
